Unit ID,Plant name,State,Region,Ownership,Age grouping,Age,Capacity,Avg daily generation,Unnamed: 9,Actual avg PLF,Target PLF,PLF Diff,Coeff of variation,Daily actual coal consumption - calc (tons/MW),Annual actual coal consumption (tons),Daily target coal consumption at 85%(tons/MW),Daily target generation,Annual target coal consumption (tons),Not contracted in MERIT,Import share,Imported coal,Target SHR,Actual SHR,Efficiency,Target coal used,Actual coal used,Plant status,GCV,Wtd GCV,Pithead plant,BCCL,CCL,ECL,MCL,NCL,NEC,SECL,WCL,Total,Auxiliary consumption (%),"Actual aux, MU","Targeted aux, MU", VC,VC  - ACTUAL,VC - TARGET,Diff,Diff Test,Variation,TOTAL VC - ACTUAL,TOTAL VC - TARGET,INR/Mcal,Fixed cost for FY 2018-19 (INR crore),Unnamed: 53,FGD status - Jun 2020,Retirement by 2022,Retirement by 2027,Actual coal cost (INR crore),Target coal cost (INR crore),Sox control cost (INR crore),Nox control cost (INR crore),Unnamed: 61,wtd PLF,ramp up (%/min),ramp down (%/min),wtd ramp up,wtd ramp down,FGD status - Feb 2021,Unnamed: 68,Actual energy,Target energy,Actual energy-coal cost,Target energy-coal cost,Actual energy-transport cost,Target energy-transport cost,Actual SHR.1,Reallocated SHR,Actual INR/Mcal,Reallocated INR/Mcal,Actual PLF,Reallocated PLF,Actual - pvt,Reallocated-pvt,Actual-cons,Reallocated cons,Actual age,Reallocated age,Actual capacity,Reallocated capacity,Actual aux,Reallocated aux
DERANG TPP2,DERANG TPP,Odisha,ER,PVT SECTOR, 5-10 years,5.33880903490759,600.0,5.02202952527898,,0.34875205036659584,0.85,0.5012479496334041,0.15,4.456480028546256,975969.1262516301,11.430493126180698,12.24,2503277.994633573,Contracted,0.0010423923581497694,1017.3427589948067,2622.4074811616874,2788.1056173695415,0.32794293265935653,3321008.3511168407,1448694.6550544894,Operational,3527.8043365648145,2116682.601938889,,0.0,0.0,0.0,975831.501847533,0.0,0.0,137.62440409709052,0.0,975969.1262516301,0.05986671160115797,0.30065239324237697,0.7327685499981735,0.995304347826095,1.7647700223929832,1.7477859634316781,0.01698405896130506,0.36732452245035124,0.19851904726599642,323.48954125914554,780.8408570227365,0.518096270745668,,,Technical Bid evaluation un,,,448.69355485894175,1028.5915238106547,,,,209.2512302199575,0.64,0.63,384.0,378.0,Technical specification prep,,264.784045837246,606.9947344666109,208.6642334197873,478.34487367556596,56.119812417458746,128.649860791045,1435199.7448276666,3290072.425865453,4919623.600088337,11990409.965129817,-188880.87758005466,-1121998.5720000002,-1853351.872938866,-4517103.456,3273075.099908661,7977340.44,198526.9113178916,483862.02874743263,-1813655.742759251,-4420353.600000001,849957.5444015022,2071568.9326610365
OP JINDAL TPS24,OP JINDAL TPS2,Chhattisgarh,WR,PVT SECTOR, 5-10 years,5.1772758384668,600.0,3.1952090494815,,0.22188951732510417,0.85,0.6281104826748958,0.15,2.686286983582808,588296.8494046349,11.425376562183436,12.24,2502157.4671181724,Contracted,0.008551671626601236,5030.921475072518,2622.8662898605903,2830.50152585101,0.3278855667650944,2997418.28782788,844408.2238792792,Operational,3909.336739608913,2345602.043765348,,0.0,0.0,0.0,290114.68680974544,0.0,0.0,298182.16259488947,0.0,588296.8494046349,0.057803709694753805,0.18469493631027886,0.7075174066637866,1.50604510980351,1.9278504605172446,1.9065678488282267,0.021282611689017905,0.4602919239138171,0.2277195878081812,224.83581116844988,851.7782521424986,0.6057652162997345,,,,,,262.8867726456724,933.1761554099247,,,,133.1337103950625,,,,,Bid opened,,199.96770734006049,709.8306790553025,131.31415742748138,466.1293504646319,68.65354991257911,243.70132859067064,927014.5192219599,3290648.0472590965,3659702.290859307,14019350.642295832,-76458.89613134599,-1121998.5720000002,-1179174.0065404705,-4517103.456,2082456.7291407462,7977340.44,122488.78287315796,469222.1006981516,-1153917.796129749,-4420353.600000001,522140.711526356,2000182.8394044177
OP JINDAL TPS23,OP JINDAL TPS2,Chhattisgarh,WR,PVT SECTOR, 5-10 years,5.33880903490759,600.0,6.78992601508075,,0.4715226399361632,0.85,0.37847736006383675,0.15,6.164624072404518,1350052.6718565894,11.430493126180698,12.24,2503277.994633573,Contracted,0.008551671626601236,11545.207128333186,2624.1004902247237,2749.2142053138587,0.3277313514492545,2998828.7351528537,1742863.6207170286,Operational,3909.336739608913,2345602.043765348,,0.0,0.0,0.0,665769.5149459161,0.0,0.0,684283.1569106732,0.0,1350052.6718565894,0.057803709694753805,0.39248291222458426,0.7075174066637866,1.50604510980351,1.9207145827152328,1.9078904269185961,0.01282415579663665,0.2773557790019809,0.13772562856860654,476.0151118143941,852.369127130152,0.6057652162997345,,,,,,542.5998698910753,933.615265232358,,,,282.91358396169795,,,,,Bid opened,,412.734543062677,710.1646927585361,271.03320573318507,466.3486895198863,141.70133732949193,243.81600323864984,1913363.5080032374,3292196.4750359384,7776989.676524795,14019350.642295832,-345270.5628742101,-1121998.5720000002,-2505784.1722798664,-4517103.456,4425290.145809782,7977340.44,268414.00136453775,483862.02874743263,-2452113.8810862624,-4420353.600000001,1109566.4621070377,2000182.8394044177
SHREE SINGAJI TPP2,SHREE SINGAJI TPP,Madhya Pradesh,WR,STATE SECTOR, 5-10 years,5.59069130732375,600.0,6.96417589350857,,0.48362332593809515,0.85,0.36637667406190483,0.15,7.230714017933979,1583526.3699275414,12.32822259715948,12.24,2699880.7487779264,Contracted,0.0024167248138043805,3826.9474715174633,2624.6418479321164,2745.7554247287694,0.3276637536956025,2726369.8137431587,1622799.5536674699,Operational,4300.902196288098,2580541.317772859,,0.0,0.0,0.0,0.0,161727.37850070198,0.0,928998.6974892594,492800.29393757996,1583526.3699275414,0.0769954342817641,0.5362097473352849,0.9424241156087926,2.64361842105263,2.3158460995635908,2.3034319579419336,0.012414141621657215,0.2684881542860451,0.11057471077747512,588.6705246574662,1029.0812615301381,0.7852489385256163,,,Bid opened,,,503.0941711452266,845.2188433134982,,,,290.1739955628571,0.57,0.42,341.99999999999994,252.0,Bid opened,,548.0646666113822,920.7711202850534,268.1202915657318,450.4530875207616,279.9443750456505,470.3180327642918,1959997.1831825643,3292875.6624156334,10339969.026283963,18173179.830177125,-363219.3121163824,-1121998.5720000002,0.0,0.0,4538856.371450903,7977340.44,288290.9319751259,506690.39112936344,-2515042.482181685,-4420353.600000001,1515888.548945733,2664274.4414871437
RAGHUNATHPUR TPP1,RAGHUNATHPUR TPP,West Bengal,ER,CENTRAL SECTOR, 5-10 years,5.7577002053388,600.0,4.51371264557479,,0.31345226705380486,0.85,0.5365477329461952,0.15,4.868363031203811,1066171.5038336345,12.333512604004106,12.24,2701039.260276899,Contracted,0.0,0.0,2625.373021453798,2802.7402493911018,0.32757249844967773,2475955.7799435803,974736.4479953822,Operational,4737.207588947434,2842324.55336846,,425485.3898335859,362886.2597774846,277799.8542225641,0.0,0.0,0.0,0.0,0.0,1066171.5038336345,0.07889945457496544,0.35612946584397526,0.965729323997577,2.21172065079484,1.9766029066928628,1.9584227658292894,0.018180140863573335,0.39319290965763076,0.18972590170956846,325.6463400355103,874.9449548618934,0.5992396863209807,,,Bid Awarded,,,301.68093065457083,766.3083138925381,,,,188.07136023228293,0.63,0.38,378.0,228.0,Bid Awarded,,276.700656881551,702.8552098662337,224.2041090894481,569.5072354468373,52.49654779210295,133.34797441939654,1296703.3208586508,3293792.992715935,5114187.231931714,13868328.942077085,-152579.88499769446,-1121998.5720000002,0.0,0.0,2941782.8776211734,7977340.44,192432.61999338886,521826.5879260772,-1630082.1848228797,-4420353.600000001,1006793.6696374151,2730159.2910314063
KALISINDH TPS1,KALISINDH TPS,Rajasthan,NR,STATE SECTOR, 5-10 years,6.00958247775496,600.0,10.7280719165688,,0.7450049942061666,0.85,0.10499500579383336,0.15,10.880663960871548,2382865.407430869,12.34149097498289,12.24,2702786.523521253,Contracted,0.0,0.0,2627.2975372758383,2662.0058623351124,0.3273325490540774,2477239.1861947747,2199925.3717949865,Operational,4738.22412585179,2842934.475511074,,0.0,0.0,0.0,0.0,0.0,0.0,2382865.407430869,0.0,2382865.407430869,0.06733864920524195,0.722413871438434,0.8242250662721615,2.61,2.426982869291067,2.4234252659724906,0.0035576033185762412,0.07694244014583697,0.03023706419843696,950.3449068142797,1082.68947182587,0.8613652481595724,,,NIT issued,,,680.8769025705484,766.7055281272828,,,,447.00299652369995,0.78,0.82,468.0,491.99999999999994,Bid opened,,897.8646936802343,1011.0459343766879,404.3915138015626,455.36749446026784,493.47317987867183,555.6784399164203,2927214.5091795297,3296207.4902662667,17472343.960060276,19934755.4466747,-861931.6355095417,-1121998.5720000002,0.0,0.0,6991951.139156258,7977340.44,477377.2448218558,544654.950308008,-3874335.8919496564,-4420353.600000001,2042295.8007667966,2330120.5282543167
DERANG TPP1,DERANG TPP,Odisha,ER,PVT SECTOR, 5-10 years,6.09171800136892,600.0,7.01813035918045,,0.4873701638319757,0.85,0.3626298361680243,0.15,6.4089638181367885,1403563.0761719567,11.454341517693361,12.24,2508500.7923748465,Contracted,0.0010423923581497694,1463.0634247828305,2628.160109977567,2748.0350900754347,0.32722511719704195,3328293.4616405293,1995409.7020794335,Operational,3527.8043365648145,2116682.601938889,,0.0,0.0,0.0,1403365.1554316639,0.0,0.0,197.92074029301008,0.0,1403563.076171957,0.05986671160115797,0.42015238619238715,0.7327685499981735,0.995304347826095,1.7662377077875002,1.7539505223274687,0.012287185460031491,0.26574239654065157,0.14350005662494542,452.4425564671751,783.5949353550199,0.518096270745668,,,Technical Bid evaluation un,,,618.0235907561674,1030.847887584076,,,,292.4220982991854,0.61,0.52,366.0,312.0,Technical specification prep,,364.70946598447506,608.3262649116938,287.4109008341377,479.3941921068173,77.29856515033741,128.93207280487653,1976822.020609538,3297289.6739778556,6875021.257785734,11990409.965129817,-368869.1459455345,-1121998.5720000002,-2590001.7075255336,-4517103.456,4574020.843748524,7977340.44,316560.6718525046,552098.9815195067,-2534527.597914428,-4420353.600000001,1187789.282470871,2071568.9326610365
BARADARHA TPS1,BARADARHA TPS,Chhattisgarh,WR,PVT SECTOR, 5-10 years,6.25325119780971,600.0,8.95388699744325,,0.6217977081557813,0.85,0.2282022918442187,0.15,8.284411134574455,1814286.0384718056,11.459458081690624,12.24,2509621.3198902463,Contracted,0.0,0.0,2629.159297147159,2704.5964026048528,0.32710075838050834,2880011.201755372,2167254.6030893615,Operational,4078.467496506757,2447080.4979040544,,27493.532721719985,83821.89062652962,9799.973896824737,394795.5997436708,0.0,0.0,1298375.0414830602,0.0,1814286.0384718054,0.05781843475653994,0.5176997311791038,0.7076976414200489,1.75602285238922,1.8643603651342686,1.8566280618248552,0.007732303309413435,0.16723120350928036,0.08555153991829259,609.3044291652361,829.4671529008723,0.5747762311977415,,,NIT issued,,,670.7652996561574,891.3634669432877,,,,373.07862489346877,,,,,Bid Awarded,,508.04916270536484,675.1340048133501,347.4371925041723,461.70071799229004,160.6119702011925,213.43328682106008,2482206.6826680764,3298543.254200826,9730889.877313113,13302166.101975914,-600416.5942153616,-1121998.5720000002,-3304381.8546392457,-4517103.456,5835637.650318155,7977340.44,414584.6530500926,566738.9095687877,-3233606.7502566553,-4420353.600000001,1463559.9188314984,2000692.3709907003
OP JINDAL TPS21,OP JINDAL TPS2,Chhattisgarh,WR,PVT SECTOR, 5-10 years,6.17659137577002,600.0,1.81804333283781,,0.12625300922484792,0.85,0.723746990775152,0.15,1.387320875075592,303823.27164155466,11.457029881827516,12.24,2509089.544120226,Contracted,0.008551671626601236,2598.196851598243,2630.5015971980297,2869.7515084349607,0.3269338444485489,3006143.9365332294,487122.6309419124,Operational,3909.336739608913,2345602.043765348,,0.0,0.0,0.0,149828.4299618542,0.0,0.0,153994.84167970045,0.0,303823.27164155466,0.057803709694753805,0.10508964902383944,0.7075174066637866,1.50604510980351,1.9392730156280615,1.9147498997262762,0.024523115901785353,0.530376269779847,0.2608467966096222,128.68740674644283,855.4336652017112,0.6057652162997345,,,,,,151.6542505266933,935.892682277523,,,,75.75180553490875,0.46,0.36,276.0,216.0,Bid opened,,115.35746922905226,711.8970350159865,75.75257563472061,467.48627851832526,39.604893594331664,244.41075649766125,534776.5911731714,3300227.303844648,2082335.5364331214,14019350.642295832,-24753.574950227594,-1121998.5720000002,-670938.71094113,-4517103.456,1184897.9248953792,7977340.44,83147.431599295,559791.1471047227,-656568.1692210467,-4420353.600000001,297093.06173495116,2000182.8394044177
OP JINDAL TPS22,OP JINDAL TPS2,Chhattisgarh,WR,PVT SECTOR, 5-10 years,6.17659137577002,600.0,7.694593191445,,0.5343467494059028,0.85,0.3156532505940972,0.15,7.0652515103366635,1547290.080763729,11.457029881827516,12.24,2509089.544120226,Contracted,0.008551671626601236,13231.91668178872,2630.5015971980297,2734.8474710308215,0.3269338444485489,3006143.9365332294,1964755.6985085718,Operational,3909.336739608913,2345602.043765348,,0.0,0.0,0.0,763035.8341012363,0.0,0.0,784254.246662493,0.0,1547290.0807637293,0.057803709694753805,0.44477603105751595,0.7075174066637866,1.50604510980351,1.9254453517941377,1.9147498997262762,0.010695452067861488,0.23131701510036634,0.11458209542375679,540.7664323461327,855.4336652017112,0.6057652162997345,,,,,,611.6807842600487,935.892682277523,,,,320.6080496435417,0.39,0.44,234.0,264.0,Bid opened,,465.2816983580768,711.8970350159865,305.5397043804499,467.48627851832526,159.74199397762692,244.41075649766125,2156962.7198490193,3300227.303844648,8813169.934696862,14019350.642295832,-443405.21466874174,-1121998.5720000002,-2839646.527580905,-4517103.456,5014901.097668535,7977340.44,351908.9174136589,559791.1471047227,-2778825.385158447,-4420353.600000001,1257401.409944964,2000182.8394044177
SHREE SINGAJI TPP1,SHREE SINGAJI TPP,Madhya Pradesh,WR,STATE SECTOR, 5-10 years,6.50513347022587,600.0,7.38457388991694,,0.512817631244232,0.85,0.337182368755768,0.15,7.665868101459777,1678825.1142196914,12.357187552669405,12.24,2706224.0740345996,Contracted,0.0024167248138043805,4057.2583115727007,2631.6286771121304,2743.091457370567,0.32679382447820793,2733627.4440309554,1719091.630007515,Operational,4300.902196288098,2580541.317772859,,0.0,0.0,0.0,0.0,171460.34940757952,0.0,984907.087144823,522457.67766728863,1678825.1142196911,0.0769954342817641,0.5685784736399309,0.9424241156087926,2.64361842105263,2.322344029904584,2.310919094928094,0.011424934976489887,0.2470939834716019,0.10147895637357172,625.9575196622825,1032.4262148500752,0.7852489385256163,,,Bid opened,,,532.9462759382468,847.4688263664673,,,,307.6905787465392,0.86,0.86,516.0,516.0,Bid opened,,580.5851862266094,923.2222244371839,284.0297484825859,451.6521992314117,296.55543774402344,471.57002520577225,2076297.5592596717,3301641.338304879,10964149.450219868,18173179.830177125,-408394.93698599644,-1121998.5720000002,0.0,0.0,4812848.033023081,7977340.44,355694.6963069309,589567.2719507184,-2666865.014604604,-4420353.600000001,1607396.3624329246,2664274.4414871437
AKALTARA TPS4,AKALTARA TPS,Chhattisgarh,WR,PVT SECTOR, 5-10 years,5.7577002053388,600.0,10.0381337418773,,0.6970926209637014,0.85,0.15290737903629859,0.15,9.316315267258375,2040273.043529584,11.443761504004106,12.24,2506183.769376899,Not contracted,0.043831710939856224,89428.65828236942,2635.25512614277,2685.8019019196545,0.3263441142637238,2751574.9088294976,2299874.884521478,Operational,4278.737156592154,2567242.2939552926,,1163.1775217006389,0.0,0.0,336313.97065171285,0.0,0.0,1702795.8953561704,0.0,2040273.0435295838,0.0800306361552132,0.803358229173551,0.9795749865398097,2.48686472689031,1.843027054727957,1.8378460102108263,0.005181044517130751,0.11205358550538033,0.05798750523715165,675.2701503818968,821.0760835217886,0.5332419280097856,,,,,,733.3437483220856,877.3739262994158,,,,418.25557257822084,,,,,,,524.7399253172723,627.7998954993097,412.7854896965927,493.8573849482962,111.95443562067945,133.94251055101344,2763444.966304935,3306191.08125872,10120906.57508747,12340929.067548266,-754632.3587419422,-1121998.5720000002,-3704517.0438908627,-4517103.456,6542288.418399208,7977340.44,427954.66337168764,521826.5879260772,-3625171.619541568,-4420353.600000001,2271129.061635712,2769301.5882474496
MAHAN TPP1,MAHAN TPP,Madhya Pradesh,WR,PVT SECTOR, 5-10 years,7.25256673511293,600.0,5.73500182742729,,0.3982640157935618,0.85,0.4517359842064382,0.15,5.205973132275266,1140108.115968283,11.491111401334702,12.24,2516553.3968923,Not contracted,0.0,0.0,2636.7946044845994,2786.1255108669025,0.32615358000859523,2344170.169149063,1160554.8031902444,Operational,5025.293696690802,3015176.218014481,,0.0,17462.17383909738,0.0,0.0,1122645.942129186,0.0,0.0,0.0,1140108.1159682833,0.09292095540535532,0.5329018490560025,1.1373524941615492,2.5963100239817773,1.8851171803911562,1.8698107624869702,0.015306417904185965,0.33104116394616206,0.16748812717120434,394.6069923177119,835.3566562486789,0.5249367620772207,,,Feasibility study under process,,,359.19171158738067,725.520667351635,,,,238.9584094761371,0.9,0.81,540.0,486.00000000000006,Feasibility study under proc,,306.14987752897713,618.383042506286,259.2813796134709,523.7147559382239,46.868497915506246,94.66828656806194,1637789.5768670065,3308122.5107863783,5692233.370648112,12148720.881574336,-246318.24966169285,-1121998.5720000002,-2116470.3084018077,-4517103.456,3737750.1635138583,7977340.44,307978.94842329895,657307.9559753587,-2071138.5599570917,-4420353.600000001,1506536.9749626773,3215345.5445044423
AKALTARA TPS3,AKALTARA TPS,Chhattisgarh,WR,PVT SECTOR, 5-10 years,6.75701574264202,600.0,3.90044744004802,,0.27086440555889024,0.85,0.5791355944411097,0.15,3.417727557510694,748482.335094842,11.475414823648187,12.24,2513115.8463789527,Not contracted,0.043831710939856224,32807.261355465715,2642.8904334802105,2834.3359818973217,0.32540130650347654,2759547.237535923,943068.0160722543,Operational,4278.737156592154,2567242.2939552926,,426.71633109762325,0.0,0.0,123378.12670550149,0.0,0.0,624677.4920582428,0.0,748482.3350948419,0.0800306361552132,0.31215528991701585,0.9795749865398097,2.48686472689031,1.8656512298216295,1.8460280611088757,0.019623168712753714,0.42440214631833406,0.21696390575867727,265.6059215633778,824.7314965810014,0.5332419280097856,,,Feasiblity Study Completed,,,300.7089813813919,879.9160025905102,,,,162.51864333533413,,,,,NIT issued,,215.17059195410394,629.6188636519554,169.26346535262766,495.28827218101134,45.907126601476264,134.33059147094406,1133155.7987948083,3315770.3378442717,3932609.901089284,12340929.067548266,-113935.30744109846,-1121998.5720000002,-1439438.2852440574,-4517103.456,2542091.266142937,7977340.44,195148.44642396743,612395.6343326484,-1408607.5884989419,-4420353.600000001,882476.7394281601,2769301.5882474496
ANPARA C TPS2,ANPARA C TPS,Uttar Pradesh,NR,PVT SECTOR, 5-10 years,8.33949349760438,600.0,11.2935648233486,,0.7842753349547639,0.85,0.06572466504523611,0.15,10.611092824362736,2323829.328535439,11.525539806536619,12.24,2524093.21763152,Contracted,0.0,0.0,2645.099308629706,2666.8259900233074,0.3251295696892088,2408397.396715044,2240425.3461839263,Operational,4906.684290288767,2944010.5741732605,Pithead plant,0.0,0.0,0.0,0.0,2323829.328535439,0.0,0.0,0.0,2323829.328535439,0.06254001695450177,0.7062997355289863,0.7654898075231017,1.88077850877192,1.6740051900449815,1.6717782052021373,0.0022269848428442263,0.048164349038449926,0.027441590067215582,690.0502436864172,746.8836309561069,0.4609190715884981,,,Tender specification made,,,693.4116446439252,745.3989942833061,,,,470.56520097285835,,,,,Tender specification made,,506.69109398338094,544.6793903518407,502.41955107288936,540.0875958325066,4.271542910491645,4.591794519334156,3087092.1495692004,3318541.5926068285,9842328.945380898,10667146.12930713,-955193.9576432842,-1121998.5720000002,-4167826.85409379,-4517103.456,7360507.465446099,7977340.44,697375.138774101,755817.3023408623,-4078558.000304113,-4420353.600000001,1996740.4295288073,2164073.3674193397
ANPARA C TPS1,ANPARA C TPS,Uttar Pradesh,NR,PVT SECTOR, 5-10 years,8.59137577002053,600.0,11.178778378092,,0.7763040540341667,0.85,0.07369594596583329,0.15,10.508164372508972,2301287.997579465,11.5335181775154,12.24,2525840.4808758725,Contracted,0.0,0.0,2647.023824451745,2671.3855817448057,0.32489318458556915,2410149.6934551382,2221445.5524576446,Operational,4906.684290288767,2944010.5741732605,Pithead plant,0.0,0.0,0.0,0.0,2301287.997579465,0.0,0.0,0.0,2301287.997579465,0.06254001695450177,0.6991209892964915,0.7654898075231017,1.88077850877192,1.6763376104825405,1.6738405303600017,0.0024970801225387973,0.05400586312268195,0.03072697449370962,683.988342157229,747.8049953436343,0.4609190715884981,,,Tender specification made,,,687.537398485641,745.9413301243653,,,,465.7824324205,,,,,Tender specification made,,502.39865350410815,545.07568704333,498.1632970273544,540.4805516357446,4.235356476753881,4.595135407585565,3060939.806527444,3320956.090157159,9742292.688418817,10667146.12930713,-935875.6786358011,-1121998.5720000002,-4125465.559275935,-4517103.456,7285696.145862004,7977340.44,711136.2190358024,778645.6647227923,-4037104.0234641447,-4420353.600000001,1976445.7980647103,2164073.3674193397
RAJIV GANDHI TPS2,RAJIV GANDHI TPS,Haryana,NR,STATE SECTOR, 5-10 years,9.59069130732375,600.0,5.21907769103407,,0.36243595076625484,0.85,0.48756404923374513,0.15,5.6712977109556135,1242014.1986992792,12.45492259715948,12.24,2727628.0487779267,Contracted,0.0,0.0,2654.6591317891853,2815.8337646212435,0.3239587296544464,2703331.95376349,1222672.0097248529,Operational,4387.16196901765,2632297.18141059,,124494.97227985889,271791.884062349,120702.97440711643,256821.23980749876,468203.1281424563,0.0,0.0,0.0,1242014.1986992792,0.06013305082269691,0.3138390640425554,0.7360285420698102,3.53689234184239,2.930861845259712,2.9143414453944265,0.01652039986528564,0.3572966865594731,0.11627169914042479,558.3184420315739,1302.011184144414,1.1162677565513563,,,Retendering to be done,,,378.416987009842,836.6812396898001,,,,217.46157045975292,0.77,0.78,462.0,468.0,NIT issued,,598.772738032313,1323.8885513781174,227.05164473362836,502.0119553575946,371.7210932986847,821.876596020523,1506345.6562160093,3330535.346742712,11015501.917071676,25834017.320068505,-203993.81131041495,-1121998.5720000002,0.0,0.0,3401499.961126464,7977340.44,370629.0120566899,869214.7111293633,-1884817.7173400442,-4420353.600000001,887236.842967122,2080785.0736872044
STERLITE TPP2,STERLITE TPP,Odisha,ER,PVT SECTOR, 5-10 years,9.42368240930869,600.0,1.36523654376171,,0.09480809331678541,0.85,0.7551919066832146,0.15,2.1199,464258.0999999999,11.559881490314853,12.24,2531614.046378953,Not contracted,0.06942701798410705,32232.055457967366,2669.03580412039,2918.680498942948,0.32221373676304893,3380839.270601146,412366.30177369184,Operational,3526.9894260214323,2116193.6556128594,,0.0,0.0,0.0,464258.0999999999,0.0,0.0,0.0,0.0,464258.0999999999,0.05,0.0682618271880855,0.6120000000000001,1.60542997542997,2.051948609555428,2.0263600283361156,0.02558858121931218,0.5534197330555933,0.2572340990306966,102.25092581054261,905.296606259443,0.6616566674762331,,,Feasibility Study started,,,133.74260226084422,1096.5062856275779,,,,56.884855990071244,,,,,Feasibility Study started,,96.23211231338153,788.9716085009562,70.0952521579032,574.6851286315457,26.136860155478345,214.28647986941073,408430.6508639613,3348572.319849441,1707979.863441013,15312858.144651966,-13958.709783806595,-1121998.5720000002,-503832.90115061397,-4517103.456,889784.0433591601,7977340.44,95263.00645495435,854078.5143326486,-493041.52541410393,-4420353.600000001,192979.18898111398,1730150.9280000003
NORTH CHENNAI TPS4,NORTH CHENNAI TPS,Tamil Nadu,SR,STATE SECTOR, 5-10 years,6.60095824777549,600.0,8.30273486388794,,0.576578809992218,0.85,0.273421190007782,0.15,8.556031759563016,1873770.9553443005,12.360222802498289,12.24,2706888.7937471247,Contracted,0.17717116061028612,331978.17487619433,2671.7601960456723,2762.1453669319726,0.3218851756504343,3189771.8208173197,2236909.5538961953,Operational,3742.0720109048975,2245243.2065429385,,0.0,0.0,0.0,1873770.9553443005,0.0,0.0,0.0,0.0,1873770.9553443005,0.07877632924998829,0.6540589753129931,0.9642222700198566,3.17666666666666,3.2515193518233327,3.242254871807487,0.009264480015845677,0.2003685164615028,0.05877376566696212,985.3723625291314,1448.509786528713,1.272601066445391,,,Requsted for FGD implementation,,,776.9765750207565,1107.9473374860345,,,,345.9472859953308,,,,,Requsted for FGD impleme,,1065.2532009466277,1519.0219186540633,487.4915772489287,695.1496511273706,577.761623697699,823.8722675266924,2350669.465308145,3351990.3419589004,19978165.23210768,29452071.69080793,-516263.9592351144,-1121998.5720000002,0.0,0.0,5411253.47976235,7977340.44,405811.07275147404,598251.9750308002,-2998449.668744491,-4420353.600000001,1849053.5018047448,2725898.7831260157
RAJIV GANDHI TPS1,RAJIV GANDHI TPS,Haryana,NR,STATE SECTOR, 10-15 years,10.17659137577,600.0,4.03379315761325,,0.28012452483425343,0.8,0.5198754751657466,0.15,4.5446325332039335,995274.5247716615,12.473480981827516,11.52,2571004.5506072715,Contracted,0.0,0.0,2675.6642829404514,2847.520142616562,0.32141550996633006,2564444.45323891,955629.6718078452,Operational,4387.16196901765,2632297.18141059,,99762.68749750292,217797.4603915499,96724.01138197916,205800.89798358726,375189.46751704224,0.0,0.0,0.0,995274.5247716615,0.06013305082269691,0.2425642889550046,0.6927327454774684,3.53689234184239,2.9384479960610435,2.9208327704442416,0.017615225616801844,0.38097514571096247,0.12365708720427944,432.63783684873925,1228.1517633163946,1.1162677565513563,,,Retendering to be done,,,295.76738342452813,793.6955582774426,,,,168.07471490055207,0.82,0.74,491.99999999999994,444.0,NIT issued,,467.99549722420795,1255.8719056169364,177.4615653375894,476.22038151258204,290.5339318866186,779.6515241043543,1177346.494913891,3159424.385296085,8513813.913345955,24314369.242417414,-121858.74987858172,-993881.0879999999,0.0,0.0,2628998.470818911,7508085.12,303956.6846705794,868061.6160985607,-1456764.0609404491,-4160332.8,685739.917704512,1958385.951705604
NORTH CHENNAI TPS5,NORTH CHENNAI TPS,Tamil Nadu,SR,STATE SECTOR, 5-10 years,7.13483915126625,600.0,8.18244287532885,,0.5682251996756146,0.85,0.2817748003243854,0.15,8.456716150763087,1852020.8370171161,12.377133480116358,12.24,2710592.2321454827,Contracted,0.17717116061028612,328124.68116875604,2675.839332842387,2768.9859667153796,0.3213944833849469,3194641.83708101,2209960.2417221493,Operational,3742.0720109048975,2245243.2065429385,,0.0,0.0,0.0,1852020.8370171161,0.0,0.0,0.0,0.0,1852020.8370171161,0.07877632924998829,0.6445828140161263,0.9642222700198566,3.17666666666666,3.2561736344510295,3.246626104479048,0.009547529971981383,0.2064902091737161,0.06048285543437797,972.4860985957328,1450.4626784370596,1.272601066445391,,,Requsted for FGD implementation,,,767.6158996033331,1109.63890724587,,,,340.93511980536874,,,,,Requsted for FGD impleme,,1052.4194942790025,1521.3411006721835,481.6184910194847,696.2109778607108,570.8010032595176,825.1301228114727,2322349.623261672,3357108.0269840593,19688716.843964532,29452071.69080793,-501412.81873299205,-1121998.5720000002,0.0,0.0,5332853.958116888,7977340.44,432277.77383323887,646638.1779055436,-2955007.4199962607,-4420353.600000001,1822263.9768674057,2725898.7831260157
